"","year","unitid","inst_name","address","state_abbr","zip","phone_number","city","county_name","offering_highest_level","region","inst_control","institution_level","sector","fips","chief_admin_name","chief_admin_title","hbcu","primarily_postsecondary","hospital","medical_degree","tribal_college","ein","urban_centric_locale","opeid","offering_highest_degree","currently_active_ipeds","date_closed","duns","title_iv_indicator","offering_undergrad","offering_grad","inst_status","newid","year_deleted","url_school","degree_granting","open_public","postsec_public_active","postsec_public_active_title_iv","inst_system_flag","inst_system_name","reporting_method","inst_category","land_grant","inst_size","inst_alias","url_fin_aid","url_application","cbsa","cbsa_type","csa","necta","comparison_group","longitude","latitude","county_fips","congress_district_id","cc_basic_2010","cc_instruc_undergrad_2010","cc_instruc_grad_2010","cc_undergrad_2010","cc_enroll_2010","cc_size_setting_2010","cc_basic_2000","url_netprice","comparison_group_custom","url_veterans","url_athletes","cc_basic_2015","cc_instruc_undergrad_2015","cc_instruc_grad_2015","cc_undergrad_2015","cc_enroll_2015","cc_basic_2018","cc_instruc_undergrad_2018","cc_instruc_grad_2018","cc_undergrad_2018","cc_enroll_2018","cc_size_setting_2018","cc_basic_2021","cc_instruc_undergrad_2021","cc_instruc_grad_2021","cc_undergrad_2021","cc_enroll_2021","cc_size_setting_2021","cc_size_setting_2015","url_disability_services"
"33",2021,101587,"University of West Alabama","Station One","AL","35470","2056523400","Livingston","Sumter County",9,5,1,4,1,1,"Dr. Ken Tucker","President",0,1,0,0,0,"636001100",43,"00102400",12,1,"-2","968832394",1,1,1,"1",-2,-2,"www.uwa.edu/",1,1,1,1,0,"-2",1,2,2,3,"UWA","https://www.uwa.edu/admissions/undergraduate/financialaid","https://www.uwa.edu/apply",-2,-2,-2,-2,109,-88.186329,32.588132,1119,107,18,-1,-1,-1,-1,-1,21,"secure.uwa.edu/calculator/",1," ","https://catalog.uwa.edu/content.php?catoid=35&navoid=1581&hl=Student+Right+to+Know&returnto=search",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,13,4,7,6,13,-1,"https://www.uwa.edu/americandisabilityact"
"34",2021,101602,"Lurleen B Wallace Community College","1000 Dannelly Blvd.","AL","36420-1224","3342226591","Andalusia","Covington County",3,5,1,2,4,1,"Brock Kelley","President",0,1,-2,0,0,"630576487",41,"00898800",40,1,"-2","039570254",1,1,0,"1",-2,-2,"https://www.lbwcc.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,2,"Lurleen B. Wallace Community College, LBW Community College, LBWCC","https://www.lbwcc.edu/financial-aid","https://ssb-prod.ec.accs.edu/PROD/LBWCC/bwskalog.P_DispLoginNon",-2,-2,-2,-2,74,-86.452262,31.322947,1039,102,1,-1,-1,-1,-1,-1,40,"https://www.lbwcc.edu/financial-aid/net-price-calculator",1,"www.lbwcc.edu/financial-aid/veterans-benefits/","www.lbwcc.edu/consumer-information",7,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,5,2,0,2,1,2,-1,"www.lbwcc.edu/student-services/admissions/special-accommodations"
"35",2021,101648,"Marion Military Institute","1101 Washington St","AL","36756-3207","8006641842","Marion","Perry County",3,5,1,2,4,1,"Col David J. Mollahan","President",0,1,-2,0,0,"630288853",43,"00102600",40,1,"-2","072092182",1,1,0,"1",-2,-2,"www.marionmilitary.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,1," ","marionmilitary.edu/admissions/financial-aid/","ssb-prod.ec.accs.edu/PROD/MMI/bwskalog.P_DispLoginNon",-2,-2,-2,-2,62,-87.322041,32.623734,1105,107,1,-1,-1,-1,-1,-1,40,"marionmilitary.edu/calculator/",2,"https://marionmilitary.edu/veterans-benefits/","marionmilitary.edu/about-mmi/consumer-info/",1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,4,1,1,-1,"marionmilitary.edu/request-for-accomodations/"
"36",2021,101675,"Miles College","5500 Myron Massey Blvd","AL","35064-2621","20592910001645","Fairfield","Jefferson County",5,5,2,4,2,1,"Bobbie Knight","President",1,1,0,0,0,"630400608",21,"00102800",30,1,"-2","075460758",1,1,0,"1",-2,-2,"www.miles.edu/",1,1,1,1,0,"-2",1,2,2,2," ","https://www.miles.edu/administrative-units/10/Office-of-Financial-Aid-","https://myexperience.miles.edu/?destination=student/apply",13820,1,142,-2,138,-86.908751,33.482442,1073,107,22,-1,-1,-1,-1,-1,32,"https://miles.studentaidcalculator.com/survey.aspx",1,"miles.catalog.acalog.com/content.php?catoid=6&navoid=388#other-financial-assistance-programs6_0.pdf#page=20","milesgoldenbears.com/documents/2020/8/26/Graduation_Rates_Report.pdf",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,15,0,10,2,11,-1,"https://www.miles.edu/sites/miles.edu/files/documents/DisabilityServices-REGISTRATIONFORM.pdf"
"37",2021,101693,"University of Mobile","5735 College Parkway","AL","36613-2842","2516755990","Mobile","Mobile County",9,5,2,4,2,1,"Dr. Lonnie Burnett","President",0,1,0,0,0,"630417508",41,"00102900",12,1,"-2","082061185",1,1,1,"1",-2,-2,"www.umobile.edu/",1,1,1,1,0,"-2",1,2,2,2,"University of Mobile","https://umobile.edu/financial-aid/","umobile.edu/apply/",33660,1,380,-2,126,-88.128934,30.793247,1097,101,22,-1,-1,-1,-1,-1,21,"umobile.edu/financial-aid/cost-calculator/",1,"umobile.edu/veterans-affairs/"," ",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,20,13,8,13,4,11,-1,"catalog.umobile.edu/content.php?catoid=10&navoid=726#Americans_with_Disabilities_Act"
"38",2021,101709,"University of Montevallo","Station 6001","AL","35115-6000","2056656155","Montevallo","Shelby County",8,5,1,4,1,1,"John W. Stewart III","President",0,1,0,0,0,"636000720",21,"00100400",20,1,"-2"," ",1,1,1,"1",-2,-2,"www.montevallo.edu/",1,1,1,1,0,"-2",1,2,2,2," ","https://www.montevallo.edu/admissions-aid/","https://www.montevallo.edu/admissions/",13820,1,142,-2,118,-86.865099,33.10625,1117,106,19,-1,-1,-1,-1,-1,21,"https://www.montevallo.edu/NetPriceCalculator/",2,"www.montevallo.edu/about-um/administration/enrollment-and-student-affairs/veterans-affairs/","https://montevallofalcons.com/sports/2016/9/20/compliance.aspx",19,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,19,13,6,11,3,11,-1,"https://www.montevallo.edu/campus-life/student-services/disability-support-services/"
"39",2021,101736,"Northwest-Shoals Community College","800 George Wallace Blvd","AL","35661","2563315200","Muscle Shoals","Colbert County",3,5,1,2,4,1,"Glenda Colagross","President",0,1,-2,0,0,"630513822",13,"00569700",40,1,"-2","018777714",1,1,0,"1",-2,-2,"https://www.nwscc.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,2," ","https://www.nwscc.edu/about-nw-scc/college-departments/student-services/financial-aid","www.nwscc.edu/about-nw-scc/college-departments/student-services/admissions/apply-online",22520,1,-2,-2,82,-87.678089,34.739788,1033,104,2,-1,-1,-1,-1,-1,40,"www.nwscc.edu/about-nw-scc/college-departments/student-services/financial-aid/future-students-financial-aid-calculator",2," "," ",7,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,8,3,0,1,1,2,-1,"www.nwscc.edu/about-nw-scc/at-a-glance/policies/disability"
"40",2021,101879,"University of North Alabama","One Harrison Plaza","AL","35632-0001","2567654100","Florence","Lauderdale County",9,5,1,4,1,1,"Kenneth D. Kitts","President",0,1,0,0,0,"636000893",13,"00101600",12,1,"-2","063659577",1,1,1,"1",-2,-2,"www.una.edu/",1,1,1,1,0,"-2",1,2,2,3,"UNA","www.una.edu/financial-aid/index.html","https://www.applyweb.com/aw?una",22520,1,-2,-2,108,-87.681361,34.806738,1077,105,18,-1,-1,-1,-1,-1,21,"studentnpc.collegeboard.org/",1,"www.una.edu/veterans/gi-bill-information.html","https://www.una.edu/research/Live Documents/Old Documents/Final report GRS 2017.pdf",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,16,7,11,4,13,-1,"www.una.edu/disability-support/"
"41",2021,101897,"Northeast Alabama Community College","138  Highway 35","AL","35986","25663844182201","Rainsville","Jackson County",3,5,1,2,4,1,"J. David Campbell","President",0,1,-2,0,0,"630504999",42,"00103100",40,1,"-2"," ",1,1,0,"1",-2,-2,"https://www.nacc.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,2,"Northeast, NACC, Northeast Alabama State Junior College, Northeast Alabama State Community College","https://www.nacc.edu/admission-financial-aid/financial-aid","www.nacc.edu/admission-financial-aid/admissions#admission process",42460,2,497,-2,73,-85.911664,34.545471,1071,105,2,-1,-1,-1,-1,-1,40,"https://www.nacc.edu/Content/Uploads/nacc.edu/files/Financial Aid/net-price-calc/npcalc.htm",2,"https://www.nacc.edu/admission-financial-aid/financial-aid/veterans-benefits","www.nacc.edu/admission-financial-aid/financial-aid/consumer-information",7,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,5,2,0,1,1,2,-1,"https://www.nacc.edu/admission-financial-aid/admissions/disability-services"
"42",2021,101912,"Oakwood University","7000 Adventist Blvd NW","AL","35896","2567267000","Huntsville","Madison County",7,5,2,4,2,1,"Leslie Pollard","President",1,1,0,0,0,"630366652",12,"00103300",20,1,"-2","072095326",1,1,1,"1",-2,-2,"https://www2.oakwood.edu/",1,1,1,1,0,"-2",1,2,2,2,"OU","www2.oakwood.edu/financial-aid/","https://my.oakwood.edu/ICS/Admissions/",26620,1,290,-2,133,-86.652705,34.756344,1089,105,22,-1,-1,-1,-1,-1,32,"https://oakwood.studentaidcalculator.com/",2," "," ",22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,21,13,3,10,3,11,-1,"www2.oakwood.edu/life-at-oakwood/disability-support-services/"
"43",2021,101994,"Reid State Technical College","100 and Hwy 83","AL","36401","2515781313","Evergreen","Conecuh County",3,5,1,2,4,1,"Dr. Coretta Boykin","President",0,1,-2,0,0,"630510731",41,"00569200",40,1,"-2","625181912",1,1,0,"1",-2,-2,"www.rstc.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,1," ","www.rstc.edu/","www.rstc.edu/",-2,-2,-2,-2,79,-86.964797,31.460265,1035,102,1,-1,-1,-1,-1,-1,40,"images.pcmac.org/Uploads/ReidStateTech/ReidStateTech/Divisions/DocumentsCategories/Documents/index_{SIS703AD5AB07EA}.html",2," "," ",8,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,7,3,0,1,1,1,-1,"www.rstc.edu/"
"44",2021,102030,"Bishop State Community College","351 North Broad Street","AL","36603-5898","2514057000","Mobile","Mobile County",3,5,1,2,4,1,"Dr. Lawrence Brandyburg","President",1,1,-2,0,0,"630507477",12,"00103000",40,1,"-2","020872420",1,1,0,"1",-2,-2,"www.bishop.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,2," ","https://www.bishop.edu/financial-affairs/office-of-financial-aid/","https://www.bishop.edu/new-students/apply-now",33660,1,380,-2,82,-88.056982,30.693972,1097,101,7,-1,-1,-1,-1,-1,40,"https://www.bishop.edu/assets/uploads/pages/Net-Price-Calculator-2020.html",1,"https://www.bishop.edu/financial-affairs/office-of-financial-aid"," ",8,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,8,3,0,1,1,2,-1,"https://www.bishop.edu/student-services/ada-accommodations"
"45",2021,102049,"Samford University","800 Lakeshore Drive","AL","35229-2240","2057262011","Birmingham","Jefferson County",9,5,2,4,2,1,"Dr. Beck Taylor","President",0,1,0,0,0,"630312914",21,"00103600",11,1,"-2","075455410",1,1,1,"1",-2,-2,"www.samford.edu/",1,1,1,1,0,"-2",1,2,2,3," ","www.samford.edu/departments/financial-services/","www.samford.edu/admission/apply",13820,1,142,-2,101,-86.791799,33.464128,1073,106,19,-1,-1,-1,-1,-1,21,"https://www.samford.edu/admission/net-price-calculator",1,"www.samford.edu/departments/financial-services/veterans","www.samford.edu/athletics/",18,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,17,16,12,12,5,14,-1,"www.samford.edu/departments/disability-resources/"
"46",2021,102058,"Selma University","1501 Lapsley St, Dinkins Hall","AL","36701","3345261718","Selma","Dallas County",7,5,2,4,2,1,"Stanford Angion","President",1,1,0,-1,0,"630367461",32,"04067300",20,1,"-2","072093180",5,1,1,"12",-2,-2,"https://selmauniversity.edu/",1,1,1,2,0,"-2",1,-1,2,1," "," "," ",42820,2,388,-2,-1,-87.032392,32.420387,1047,107,24,-1,-1,-1,-1,-1,-2,"https://selmauniversity.edu/",-1,"https://selmauniversity.edu/academics"," ",24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,"https://www.selmauniversity.edu/"
"47",2021,102067,"Shelton State Community College","9500 Old Greensboro Rd","AL","35405-8522","2053912211","Tuscaloosa","Tuscaloosa County",3,5,1,2,4,1,"Mr. Brad Newman","President",1,1,-2,0,0,"636002149",13,"00569100",40,1,"-2","159134618",1,1,0,"1",-2,-2,"www.sheltonstate.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,2," ","www.sheltonstate.edu/admissions-financial-aid/financial-aid/","www.sheltonstate.edu/admissions-financial-aid/becoming-a-student/",46220,1,-2,-2,81,-87.56148,33.120531,1125,107,3,-1,-1,-1,-1,-1,40,"apps.sheltonstate.edu/netpricecalculator/npcalc.htm",1,"www.sheltonstate.edu/admissions-financial-aid/veterans-resource-center/","www.sheltonstate.edu/about-us/institutional-effectiveness/athlete-success-rate/",8,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,8,3,0,2,1,3,-1,"www.sheltonstate.edu/instruction-workforce-development/instruction-services-resources/disability-services/"
"48",2021,102076,"Snead State Community College","102 Elder Street","AL","35957-0734","2565935120","Boaz","Marshall County",3,5,1,2,4,1,"Mr. Joe Whitmore","President",0,1,-2,0,0,"630521412",32,"00103800",40,1,"-2","038268801",1,1,0,"1",-2,-2,"www.snead.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,2," ","www.snead.edu/financial_aid.aspx","www.snead.edu/future_students/admissions.aspx",10700,2,-2,-2,67,-86.169897,34.201495,1095,104,2,-1,-1,-1,-1,-1,40,"www.snead.edu/financial_aid/net_price_calculator.aspx",1,"www.snead.edu/apply_today/military_students.aspx","www.snead.edu/athletics.aspx",1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,3,1,0,2,1,2,-1,"www.snead.edu/academics/disability_support_services.aspx"
"49",2021,102094,"University of South Alabama","307 N University Blvd","AL","36688-0002","2514606101","Mobile","Mobile County",9,5,1,4,1,1,"Jo Bonner","President",0,1,1,1,0,"630477348",12,"00105700",11,1,"-2","172750234",1,1,1,"1",-2,-2,"www.southalabama.edu/",1,1,1,1,0,"-2",1,2,2,4," ","www.southalabama.edu/departments/finaid/","www.southalabama.edu/departments/admissions/applytousa.html",33660,1,380,-2,96,-88.178711,30.696033,1097,101,16,-1,-1,-1,-1,-1,16,"www.southalabama.edu/departments/finaid/netpricecalculator/",1,"www.southalabama.edu/departments/registrar/residency.html","usajaguars.com/documents/2021/8/4//2020_21_Federal_Graduation_Rate_Report.pdf?id=10304",16,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,16,16,18,13,5,16,-1,"www.southalabama.edu/departments/sds/"
"50",2021,102234,"Spring Hill College","4000 Dauphin St","AL","36608-1791","2513804000","Mobile","Mobile County",8,5,2,4,2,1,"Joe Lee","President",0,1,0,0,0,"630302179",12,"00104100",20,1,"-2","072627243",1,1,1,"1",-2,-2,"https://www.shc.edu/",1,1,1,1,0,"-2",1,2,2,2,"Springhill|Springhill College|SHC|the Hill","https://www.shc.edu/admissions-aid/tuition-financial-aid/","https://www.shc.edu/admissions-aid/admissions/apply/",33660,1,380,-2,139,-88.138199,30.694751,1097,101,20,-1,-1,-1,-1,-1,21,"https://www.shc.edu/admissions-aid/tuition-financial-aid/net-price-calculator/",1,"https://www.shc.edu/admissions/tuition-and-aid/types-aid/military-and-veterans-benefits/","data.shc.edu/home/institutional-research",21,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,22,13,7,12,3,11,-1,"sites.google.com/a/shc.edu/casa/academic-support-services/disability-services"
"51",2021,102270,"Stillman College","3601 Stillman Boulevard","AL","35401","2053494240","Tuscaloosa","Tuscaloosa County",5,5,2,4,2,1,"Cynthia Warrick","President",1,1,0,0,0,"630315935",13,"00104400",30,1,"-2","075460931",1,1,0,"1",-2,-2,"https://stillman.edu/",1,1,1,1,0,"-2",1,2,2,1," ","https://stillman.edu/admissions/financial-aid/","https://stillmancollege.liaisoncas.com/applicant-ux/#/login",46220,1,-2,-2,140,-87.585278,33.200006,1125,107,21,-1,-1,-1,-1,-1,32,"https://stillman.edu/admissions/cost-of-attendance/",2,"https://stillman.edu/about-us/steam-center-va-resource/"," ",21,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,22,12,0,13,2,8,-1,"https://stillman.edu/about-us/help/"
"52",2021,102298,"Talladega College","627 West Battle Street","AL","35160","2567616100","Talladega","Talladega County",7,5,2,4,2,1,"Dr. Billy C. Hawkins","President",1,1,0,0,0,"630288870",32,"00104600",20,1,"-2"," ",1,1,1,"1",-2,-2,"www.talladega.edu/",1,1,1,1,0,"-2",1,2,2,2," "," ","www.talladega.edu/",45180,2,142,-2,139,-86.112704,33.433472,1121,103,21,-1,-1,-1,-1,-1,31,"www.talladega.edu/netcalc/npcalc.htm",2," "," ",22,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,22,12,3,11,3,11,-1,"www.talladega.edu/studentlife/ccps.asp"
"53",2021,102313,"H Councill Trenholm State Community College","1225 Air Base Blvd","AL","36108-3199","3344204200","Montgomery","Montgomery County",3,5,1,2,4,1,"Dr. Kemba Chambers","Acting President",1,1,-2,0,0,"630510750",12,"00573400",40,1,"-2","119842276",1,1,0,"1",-2,-2,"www.trenholmstate.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,2,"Trenholm State","www.trenholmstate.edu/future-students/financial-aid/","webreg.trenholmstate.edu/accws/isconlap.pgm",33860,1,388,-2,79,-86.343057,32.350109,1101,107,1,-1,-1,-1,-1,-1,40,"www.trenholmstate.edu/net-price-calculator/",2,"https://www.trenholmstate.edu/uploads/catalog/2020-21_College_Catalog-Student_Handbook_Combined_8-1-2020.pdf"," ",8,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,7,3,0,2,1,2,-1,"www.trenholmstate.edu/current-students/students-with-disabilities/"
"54",2021,102368,"Troy University","University Avenue","AL","36082-0001","3346703100","Troy","Pike County",9,5,1,4,1,1,"Dr. Jack Hawkins, Jr.","Chancellor",0,1,0,0,0,"636001102",33,"00104700",11,1,"-2","072090939",1,1,1,"1",-2,-2,"www.troy.edu/",1,1,1,1,0,"-2",1,2,2,4,"TROY","www.troy.edu/scholarships-costs-aid/financial-aid/index.html","www.troy.edu/applications-admissions/index.html",45980,2,-2,-2,106,-85.957094,31.800672,1109,102,18,-1,-1,-1,-1,-1,21,"www.troy.edu/net-price-calculator/index.html",1,"www.troy.edu/military-veterans/","www.troy.edu/about-us/offices-departments/institutional-research-planning-effectiveness/fact-site/graduation-reports.html",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,13,13,7,4,15,-1,"www.troy.edu/student-disability-services/index.html"
"55",2021,102377,"Tuskegee University","Kresge Center, 3rd Floor","AL","36088-1920","3347278011","Tuskegee","Macon County",9,5,2,4,2,1,"Dr. Charlotte P. Morris","President",1,1,0,1,0,"630288878",32,"00105000",11,1,"-2","128214178",1,1,1,"1",-2,-2,"www.tuskegee.edu/",1,1,1,1,0,"-2",1,2,1,2," ","https://www.tuskegee.edu/admissions-aid","www.applyweb.com/apply/tusk/",-2,-2,-2,-2,119,-85.708492,32.4309,1087,103,22,-1,-1,-1,-1,-1,21,"npc.collegeboard.org/app/tuskegee?iframe=true",1," "," ",20,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,19,16,17,10,4,11,-1,"https://www.tuskegee.edu/student-life/wellness-center-counseling"
"56",2021,102395,"United States Sports Academy","One Academy Drive","AL","36526-7055","25162633037151","Daphne","Baldwin County",9,5,2,4,2,1,"Dr. Thomas J. Rosandich","President/CEO",0,1,0,0,0,"630771624",13,"02170600",14,1,"-2","120903380",1,1,1,"1",-2,-2,"www.ussa.edu/",1,1,1,1,0,"-2",3,2,2,1,"The Academy America's Sports University","https://ussa.edu/admissions/financial-aid/","https://ussa.edu/admissions/apply/",19300,1,380,-2,173,-87.91163,30.639329,1003,101,32,-1,-1,-1,-1,-1,59,"https://ussa.edu/admissions/net-price-calculator/",2,"ussa.edu/admissions/military-assistance/"," ",32,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,32,20,8,5,6,6,-1,"ussa.edu/consumer-information/americans-with-disabilities-act/"
"57",2021,102429,"Bevill State Community College","1411 Indiana Avenue","AL","35501","2053870511","Jasper","Walker County",3,5,1,2,4,1,"Dr. Joel Hagood","President",0,1,-2,0,0,"631102108",32,"00573300",40,1,"-2","797414141",1,1,0,"1",-2,-2,"www.bscc.edu/",1,1,1,1,1,"Alabama Community College System",1,4,2,2," ","www.bscc.edu/students/financial-aid","https://www.bscc.edu/students/apply-online",27530,2,142,-2,82,-87.266406,33.836929,1127,104,2,-1,-1,-1,-1,-1,40,"www.bscc.edu/Content/Uploads/bscc.edu/files/BSCCNetPriceCalculator.html",1,"www.bscc.edu/students/financial-aid/veterans","www.bscc.edu/about/consumer-student-information",8,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,8,3,0,1,1,2,-1,"www.bscc.edu/students/current-students/student-ada-accommodations"
"58",2021,102553,"University of Alaska Anchorage","3211 Providence Drive","AK","99508","9077861800","Anchorage","Anchorage Municipality",9,8,1,4,1,2,"Sean Parnell","Chancellor",0,1,0,0,0,"926000147",11,"01146200",11,1,"-2","076664986",1,1,1,"1",-2,-2,"www.uaa.alaska.edu/",1,1,1,1,1,"University of Alaska System of Higher Education",1,2,2,4,"UAA","www.uaa.alaska.edu/financialaid/","uaonline.alaska.edu/",11260,1,-2,-2,107,-149.82619,61.190163,2020,200,18,-1,-1,-1,-1,-1,21,"www.uaa.alaska.edu/financialaid/customcf/npcalc.htm",1," ","https://web3.ncaa.org/aprsearch/asrsearch",18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,18,16,16,5,3,12,-1,"www.uaa.alaska.edu/students/disability-support-services/"
"59",2021,102580,"Alaska Bible College","248 E Elmwood Ave","AK","99645","9077453201","Palmer","Matanuska-Susitna Borough",5,8,2,4,2,2,"David Ley","President",0,1,0,0,0,"943255546",32,"00884300",30,1,"-2","199412300",1,1,0,"1",-2,-2,"www.akbible.edu/",1,1,1,1,0,"-2",1,2,2,1," ","www.akbible.edu/admissions/tuition-aid/financial-aid/","www.akbible.edu/admissions/application-forms/",11260,1,-2,-2,146,-149.111972,61.598553,2170,200,-2,-1,-1,-1,-1,-1,-2,"www.akbible.edu/admissions/tuition-aid/net-price-calculator/",2," "," ",24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,24,18,0,7,2,7,-1,"www.akbible.edu/admissions/admissions-policies/"
"60",2021,102614,"University of Alaska Fairbanks","1731 South Chandalar Drive","AK","99775","9074747034","Fairbanks","Fairbanks North Star Borough",9,8,1,4,1,2,"Daniel M. White","Chancellor",0,1,0,0,0,"926000147",23,"00106300",12,1,"-2","615245164|040925104|099835092|040391364|010192599|029589546",1,1,1,"1",-2,-2,"www.uaf.edu/",1,1,1,1,1,"University of Alaska System of Higher Education",1,2,1,3,"UAF","www.uaf.edu/finaid/","uaf.edu/admissions/apply/#now",21820,1,-2,-2,97,-147.823146,64.85756,2090,200,16,-1,-1,-1,-1,-1,16,"uaf.edu/finaid/costs/net-price-calculator.php",1,"www.uaf.edu/veterans/"," ",16,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,16,14,15,5,4,12,-1,"www.uaf.edu/disability/"
"61",2021,102632,"University of Alaska Southeast","11066 Auke Lake Way","AK","99801-8697","8774654827","Juneau","Juneau City and Borough",7,8,1,4,1,2,"Karen Carey","Chancellor",0,1,0,0,0,"926000147",33,"00106500",20,1,"-2","036674794",1,1,1,"1",-2,-2,"www.uas.alaska.edu/",1,1,1,1,1,"University of Alaska System of Higher Education",1,2,2,2," ","www.uas.alaska.edu/financial_aid/","uas.alaska.edu/apply/steps/",27940,2,-2,-2,118,-134.638255,58.384846,2110,200,20,-1,-1,-1,-1,-1,21,"uas.alaska.edu/apply/cost-calculator.html",1,"www.uas.alaska.edu/veterans/"," ",19,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,19,16,9,5,4,6,-1,"www.uas.alaska.edu/dss/"
"62",2021,102669,"Alaska Pacific University","4101 University Dr","AK","99508","9075611266","Anchorage","Anchorage Municipality",9,8,2,4,2,2,"Dr. Hilton Hallock","Interim President",0,1,0,0,0,"920023588",11,"00106100",13,1,"-2","076637636",1,1,1,"1",-2,-2,"www.alaskapacific.edu/",1,1,1,1,0,"-2",1,2,2,1," ","www.alaskapacific.edu/apply/financial-aid/","https://applicant.alaskapacific.edu/undergraduate/login.asp",11260,1,-2,-2,142,-149.804168,61.190968,2020,200,20,-1,-1,-1,-1,-1,21,"https://npc.collegeboard.org/student/app/alaskapacific",1,"www.alaskapacific.edu/student-financial-services/financial-aid/scholarships-resources"," ",20,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,22,16,7,11,5,7,-1,"https://www.alaskapacific.edu/disability-support-services/"
